4.700000	2.490037162857e-02	2.489920029329e-02	1.464161930206e-07	1.995306611506e-12	2.928341959327e-07	2.928313266013e-07	2.928331276900e-07	1.464184355501e-07
4.800000	2.537828579826e-02	2.537706652487e-02	1.524084125513e-07	2.121234915371e-12	3.048187492204e-07	3.048156987995e-07	3.048176135593e-07	1.524107966123e-07
4.900000	2.586480151095e-02	2.586353291439e-02	1.585737615779e-07	2.253110267353e-12	3.171495668940e-07	3.171463268317e-07	3.171483606309e-07	1.585762938543e-07
5.000000	2.636005127155e-02	2.635873193383e-02	1.649163571571e-07	2.391144193596e-12	3.298348832591e-07	3.298314446992e-07	3.298336030968e-07	1.649190445706e-07
5.100000	2.686416874763e-02	2.686279721720e-02	1.714403935105e-07	2.535554230422e-12	3.428830869563e-07	3.428794407298e-07	3.428817294814e-07	1.714432432274e-07
5.200000	2.737728874215e-02	2.737586353330e-02	1.781501427421e-07	2.686564052881e-12	3.563027223962e-07	3.562988590123e-07	3.563012840754e-07	1.781531621798e-07
5.300000	2.789954716424e-02	2.789806675643e-02	1.850499555280e-07	2.844403604434e-12	3.701024911400e-07	3.700984007774e-07	3.701009683170e-07	1.850531523626e-07
5.400000	2.843108099788e-02	2.842954383514e-02	1.921442617793e-07	3.009309227733e-12	3.842912532237e-07	3.842869257213e-07	3.842896421157e-07	1.921476439524e-07
5.500000	2.897202826850e-02	2.897043275879e-02	1.994375712723e-07	3.181523796385e-12	3.988780284207e-07	3.988734532680e-07	3.988763251147e-07	1.994411469985e-07
5.600000	2.952252800740e-02	2.952087252195e-02	2.069344742476e-07	3.361296847650e-12	4.138719974383e-07	4.138671637660e-07	4.138701978880e-07	2.069382520220e-07
5.700000	3.008272021386e-02	3.008100308653e-02	2.146396419735e-07	3.548884715969e-12	4.292825030456e-07	4.292773996158e-07	4.292806030672e-07	2.146436305793e-07
5.800000	3.065274581495e-02	3.065096534158e-02	2.225578272724e-07	3.744550667232e-12	4.451190511263e-07	4.451136663225e-07	4.451170463951e-07	2.225620357885e-07
5.900000	3.123274662299e-02	3.123090106073e-02	2.306938650077e-07	3.948565033695e-12	4.613913116525e-07	4.613856334695e-07	4.613891976993e-07	2.306983028172e-07
6.000000	3.182286529045e-02	3.182095285712e-02	2.390526725296e-07	4.161205349435e-12	4.781091195761e-07	4.781031356096e-07	4.781068917829e-07	2.390573493272e-07
6.100000	3.242324526241e-02	3.242126413583e-02	2.476392500755e-07	4.382756486237e-12	4.952824756304e-07	4.952761730664e-07	4.952801292269e-07	2.476441758762e-07
6.200000	3.303403072637e-02	3.303197904367e-02	2.564586811248e-07	4.613510789796e-12	5.129215470394e-07	5.129149126435e-07	5.129190770986e-07	2.564638662721e-07
6.300000	3.365536655936e-02	3.365324241636e-02	2.655161327038e-07	4.853768216107e-12	5.310366681279e-07	5.310296882344e-07	5.310340695622e-07	2.655215878785e-07
6.400000	3.428739827236e-02	3.428519972286e-02	2.748168556391e-07	5.103836467922e-12	5.496383408281e-07	5.496310013288e-07	5.496356083854e-07	2.748225918677e-07
6.500000	3.493027195187e-02	3.492799700698e-02	2.843661847561e-07	5.364031131129e-12	5.687372350768e-07	5.687295214098e-07	5.687343633360e-07	2.843722134198e-07
6.600000	3.558413419857e-02	3.558178082608e-02	2.941695390201e-07	5.634675810920e-12	5.883441890984e-07	5.883360862363e-07	5.883411724650e-07	2.941758718638e-07
6.700000	3.624913206311e-02	3.624669818674e-02	3.042324216175e-07	5.916102267581e-12	6.084702095667e-07	6.084617020051e-07	6.084670422687e-07	3.042390707590e-07
6.800000	3.692541297874e-02	3.692289647755e-02	3.145604199738e-07	6.208650551768e-12	6.291264716410e-07	6.291175433864e-07	6.291231477244e-07	3.145673979131e-07
6.900000	3.761312469099e-02	3.761052339864e-02	3.251592057053e-07	6.512669139087e-12	6.503243188701e-07	6.503149534279e-07	6.503208321943e-07	3.251665253341e-07
7.000000	3.831241518407e-02	3.830972688819e-02	3.360345345020e-07	6.828515063814e-12	6.720752629578e-07	6.720654433202e-07	6.720716071911e-07	3.360422091132e-07
7.100000	3.902343260411e-02	3.902065504559e-02	3.471922459384e-07	7.156554051569e-12	6.943909833846e-07	6.943806920177e-07	6.943871519996e-07	3.472002892360e-07
7.200000	3.974632517907e-02	3.974345605144e-02	3.586382632084e-07	7.497160650768e-12	7.172833268784e-07	7.172725457097e-07	7.172793131470e-07	3.586466893173e-07
