tb	Rb
696.050000	0.574782
696.060000	0.574719
696.070000	0.574657
696.080000	0.574595
696.090000	0.574533
696.100000	0.574472
696.110000	0.574410
696.120000	0.574349
696.130000	0.574288
696.140000	0.574227
696.150000	0.574167
696.160000	0.574106
696.170000	0.574046
696.180000	0.573986
696.190000	0.573926
696.200000	0.573867
696.210000	0.573807
696.220000	0.573748
696.230000	0.573689
696.240000	0.573630
696.250000	0.573572
696.260000	0.573513
696.270000	0.573455
696.280000	0.573397
696.290000	0.573339
696.300000	0.573282
696.310000	0.573224
696.320000	0.573167
696.330000	0.573110
696.340000	0.573054
696.350000	0.572997
696.360000	0.572941
696.370000	0.572885
696.380000	0.572829
696.390000	0.572773
696.400000	0.572718
696.410000	0.572662
696.420000	0.572607
696.430000	0.572552
696.440000	0.572498
696.450000	0.572443
696.460000	0.572389
696.470000	0.572335
696.480000	0.572281
696.490000	0.572227
696.500000	0.572174
696.510000	0.572121
696.520000	0.572068
696.530000	0.572015
696.540000	0.571962
696.550000	0.571910
696.560000	0.571857
696.570000	0.571805
696.580000	0.571754
696.590000	0.571702
696.600000	0.571651
696.610000	0.571600
696.620000	0.571549
696.630000	0.571498
696.640000	0.571447
696.650000	0.571397
696.660000	0.571347
696.670000	0.571297
696.680000	0.571247
696.690000	0.571198
696.700000	0.571148
696.710000	0.571099
696.720000	0.571050
696.730000	0.571002
696.740000	0.570953
696.750000	0.570905
696.760000	0.570857
696.770000	0.570809
696.780000	0.570761
696.790000	0.570714
696.800000	0.570667
696.810000	0.570620
696.820000	0.570573
696.830000	0.570526
696.840000	0.570480
696.850000	0.570434
696.860000	0.570388
696.870000	0.570342
696.880000	0.570297
696.890000	0.570251
696.900000	0.570206
696.910000	0.570161
696.920000	0.570116
696.930000	0.570072
696.940000	0.570028
696.950000	0.569984
696.960000	0.569940
696.970000	0.569896
696.980000	0.569853
696.990000	0.569809
697.000000	0.569766
697.010000	0.569723
697.020000	0.569681
697.030000	0.569638
697.040000	0.569596
697.050000	0.569554
697.060000	0.569512
697.070000	0.569471
697.080000	0.569429
697.090000	0.569388
697.100000	0.569347
697.110000	0.569306
697.120000	0.569266
697.130000	0.569226
697.140000	0.569185
697.150000	0.569146
697.160000	0.569106
697.170000	0.569066
697.180000	0.569027
697.190000	0.568988
697.200000	0.568949
697.210000	0.568910
697.220000	0.568872
697.230000	0.568834
697.240000	0.568796
697.250000	0.568758
697.260000	0.568720
697.270000	0.568683
697.280000	0.568646
697.290000	0.568609
697.300000	0.568572
697.310000	0.568535
697.320000	0.568499
697.330000	0.568463
697.340000	0.568427
697.350000	0.568391
697.360000	0.568356
697.370000	0.568320
697.380000	0.568285
697.390000	0.568250
697.400000	0.568216
697.410000	0.568181
697.420000	0.568147
697.430000	0.568113
697.440000	0.568079
697.450000	0.568045
697.460000	0.568012
697.470000	0.567979
697.480000	0.567946
697.490000	0.567913
697.500000	0.567880
697.510000	0.567848
697.520000	0.567816
697.530000	0.567784
697.540000	0.567752
697.550000	0.567720
697.560000	0.567689
697.570000	0.567658
697.580000	0.567627
697.590000	0.567596
697.600000	0.567566
697.610000	0.567536
697.620000	0.567505
697.630000	0.567476
697.640000	0.567446
697.650000	0.567416
697.660000	0.567387
697.670000	0.567358
697.680000	0.567329
697.690000	0.567301
697.700000	0.567272
697.710000	0.567244
697.720000	0.567216
697.730000	0.567188
697.740000	0.567161
697.750000	0.567133
697.760000	0.567106
697.770000	0.567079
697.780000	0.567052
697.790000	0.567026
697.800000	0.566999
697.810000	0.566973
697.820000	0.566947
697.830000	0.566922
697.840000	0.566896
697.850000	0.566871
697.860000	0.566846
697.870000	0.566821
697.880000	0.566796
697.890000	0.566772
697.900000	0.566747
697.910000	0.566723
697.920000	0.566699
697.930000	0.566676
697.940000	0.566652
697.950000	0.566629
697.960000	0.566606
697.970000	0.566583
697.980000	0.566561
697.990000	0.566538
698.000000	0.566516
698.010000	0.566494
698.020000	0.566472
698.030000	0.566451
698.040000	0.566429
698.050000	0.566408
698.060000	0.566387
698.070000	0.566366
698.080000	0.566346
698.090000	0.566325
698.100000	0.566305
698.110000	0.566285
698.120000	0.566266
698.130000	0.566246
698.140000	0.566227
698.150000	0.566208
698.160000	0.566189
698.170000	0.566170
698.180000	0.566152
698.190000	0.566133
698.200000	0.566115
698.210000	0.566097
698.220000	0.566080
698.230000	0.566062
698.240000	0.566045
698.250000	0.566028
698.260000	0.566011
698.270000	0.565994
698.280000	0.565978
698.290000	0.565962
698.300000	0.565946
698.310000	0.565930
698.320000	0.565914
698.330000	0.565899
698.340000	0.565884
698.350000	0.565869
698.360000	0.565854
698.370000	0.565839
698.380000	0.565825
698.390000	0.565811
698.400000	0.565797
698.410000	0.565783
698.420000	0.565769
698.430000	0.565756
698.440000	0.565743
698.450000	0.565730
698.460000	0.565717
698.470000	0.565704
698.480000	0.565692
698.490000	0.565680
698.500000	0.565668
698.510000	0.565656
698.520000	0.565644
698.530000	0.565633
698.540000	0.565622
698.550000	0.565611
698.560000	0.565600
698.570000	0.565590
698.580000	0.565579
698.590000	0.565569
698.600000	0.565559
698.610000	0.565549
698.620000	0.565540
698.630000	0.565530
698.640000	0.565521
698.650000	0.565512
698.660000	0.565504
698.670000	0.565495
698.680000	0.565487
698.690000	0.565479
698.700000	0.565471
698.710000	0.565463
698.720000	0.565455
698.730000	0.565448
698.740000	0.565441
698.750000	0.565434
698.760000	0.565427
698.770000	0.565421
698.780000	0.565414
698.790000	0.565408
698.800000	0.565402
698.810000	0.565396
698.820000	0.565391
698.830000	0.565386
698.840000	0.565380
698.850000	0.565375
698.860000	0.565371
698.870000	0.565366
698.880000	0.565362
698.890000	0.565358
698.900000	0.565354
698.910000	0.565350
698.920000	0.565346
698.930000	0.565343
698.940000	0.565340
698.950000	0.565337
698.960000	0.565334
698.970000	0.565331
698.980000	0.565329
698.990000	0.565327
699.000000	0.565325
699.010000	0.565323
699.020000	0.565321
699.030000	0.565320
699.040000	0.565319
699.050000	0.565318
699.060000	0.565317
699.070000	0.565316
699.080000	0.565316
699.090000	0.565316
699.100000	0.565316
699.110000	0.565316
699.120000	0.565316
699.130000	0.565317
699.140000	0.565317
699.150000	0.565318
699.160000	0.565319
699.170000	0.565321
699.180000	0.565322
699.190000	0.565324
699.200000	0.565326
699.210000	0.565328
699.220000	0.565330
699.230000	0.565333
699.240000	0.565335
699.250000	0.565338
699.260000	0.565341
699.270000	0.565345
699.280000	0.565348
699.290000	0.565352
699.300000	0.565355
699.310000	0.565359
699.320000	0.565364
699.330000	0.565368
699.340000	0.565373
699.350000	0.565377
699.360000	0.565382
699.370000	0.565388
699.380000	0.565393
699.390000	0.565398
699.400000	0.565404
699.410000	0.565410
699.420000	0.565416
699.430000	0.565423
699.440000	0.565429
699.450000	0.565436
699.460000	0.565443
699.470000	0.565450
699.480000	0.565457
699.490000	0.565464
699.500000	0.565472
699.510000	0.565480
699.520000	0.565488
699.530000	0.565496
699.540000	0.565504
699.550000	0.565513
699.560000	0.565522
699.570000	0.565531
699.580000	0.565540
699.590000	0.565549
699.600000	0.565559
699.610000	0.565568
699.620000	0.565578
699.630000	0.565588
699.640000	0.565599
699.650000	0.565609
699.660000	0.565620
699.670000	0.565630
699.680000	0.565641
699.690000	0.565653
699.700000	0.565664
699.710000	0.565676
699.720000	0.565687
699.730000	0.565699
699.740000	0.565711
699.750000	0.565724
699.760000	0.565736
699.770000	0.565749
699.780000	0.565762
699.790000	0.565775
699.800000	0.565788
699.810000	0.565801
699.820000	0.565815
699.830000	0.565829
699.840000	0.565842
699.850000	0.565857
699.860000	0.565871
699.870000	0.565885
699.880000	0.565900
699.890000	0.565915
699.900000	0.565930
699.910000	0.565945
699.920000	0.565961
699.930000	0.565976
699.940000	0.565992
699.950000	0.566008
699.960000	0.566024
699.970000	0.566040
699.980000	0.566057
699.990000	0.566073
700.000000	0.566090
700.010000	0.566107
700.020000	0.566125
700.030000	0.566142
700.040000	0.566159
700.050000	0.566177
700.060000	0.566195
700.070000	0.566213
700.080000	0.566232
700.090000	0.566250
700.100000	0.566269
700.110000	0.566287
700.120000	0.566306
700.130000	0.566326
700.140000	0.566345
700.150000	0.566364
700.160000	0.566384
700.170000	0.566404
700.180000	0.566424
700.190000	0.566444
700.200000	0.566465
700.210000	0.566485
700.220000	0.566506
700.230000	0.566527
700.240000	0.566548
700.250000	0.566569
700.260000	0.566591
700.270000	0.566612
700.280000	0.566634
700.290000	0.566656
700.300000	0.566678
700.310000	0.566701
700.320000	0.566723
700.330000	0.566746
700.340000	0.566769
700.350000	0.566792
700.360000	0.566815
700.370000	0.566838
700.380000	0.566862
700.390000	0.566885
700.400000	0.566909
700.410000	0.566933
700.420000	0.566958
700.430000	0.566982
700.440000	0.567006
700.450000	0.567031
700.460000	0.567056
700.470000	0.567081
700.480000	0.567106
700.490000	0.567132
700.500000	0.567157
700.510000	0.567183
700.520000	0.567209
700.530000	0.567235
700.540000	0.567261
700.550000	0.567288
700.560000	0.567314
700.570000	0.567341
700.580000	0.567368
700.590000	0.567395
700.600000	0.567423
700.610000	0.567450
700.620000	0.567478
700.630000	0.567505
700.640000	0.567533
700.650000	0.567561
700.660000	0.567590
700.670000	0.567618
700.680000	0.567647
700.690000	0.567676
700.700000	0.567704
700.710000	0.567734
700.720000	0.567763
700.730000	0.567792
700.740000	0.567822
700.750000	0.567852
700.760000	0.567882
700.770000	0.567912
700.780000	0.567942
700.790000	0.567972
700.800000	0.568003
700.810000	0.568034
700.820000	0.568065
700.830000	0.568096
700.840000	0.568127
700.850000	0.568158
700.860000	0.568190
700.870000	0.568221
700.880000	0.568253
700.890000	0.568285
700.900000	0.568318
700.910000	0.568350
700.920000	0.568382
700.930000	0.568415
700.940000	0.568448
700.950000	0.568481
700.960000	0.568514
700.970000	0.568548
700.980000	0.568581
700.990000	0.568615
701.000000	0.568648
701.010000	0.568682
701.020000	0.568717
701.030000	0.568751
701.040000	0.568785
701.050000	0.568820
701.060000	0.568855
701.070000	0.568890
701.080000	0.568925
701.090000	0.568960
701.100000	0.568995
701.110000	0.569031
701.120000	0.569066
701.130000	0.569102
701.140000	0.569138
701.150000	0.569174
701.160000	0.569211
701.170000	0.569247
701.180000	0.569284
701.190000	0.569321
701.200000	0.569358
701.210000	0.569395
701.220000	0.569432
701.230000	0.569469
701.240000	0.569507
701.250000	0.569545
701.260000	0.569582
701.270000	0.569620
701.280000	0.569659
701.290000	0.569697
701.300000	0.569735
701.310000	0.569774
701.320000	0.569813
701.330000	0.569852
701.340000	0.569891
701.350000	0.569930
701.360000	0.569969
701.370000	0.570009
701.380000	0.570049
701.390000	0.570088
701.400000	0.570128
701.410000	0.570169
701.420000	0.570209
701.430000	0.570249
701.440000	0.570290
701.450000	0.570331
701.460000	0.570371
701.470000	0.570412
701.480000	0.570454
701.490000	0.570495
701.500000	0.570536
701.510000	0.570578
701.520000	0.570620
701.530000	0.570662
701.540000	0.570704
701.550000	0.570746
701.560000	0.570788
701.570000	0.570831
701.580000	0.570873
701.590000	0.570916
701.600000	0.570959
701.610000	0.571002
701.620000	0.571045
701.630000	0.571089
701.640000	0.571132
701.650000	0.571176
701.660000	0.571220
701.670000	0.571264
701.680000	0.571308
701.690000	0.571352
701.700000	0.571396
701.710000	0.571441
701.720000	0.571486
701.730000	0.571530
701.740000	0.571575
701.750000	0.571620
701.760000	0.571666
701.770000	0.571711
701.780000	0.571756
701.790000	0.571802
701.800000	0.571848
701.810000	0.571894
701.820000	0.571940
701.830000	0.571986
701.840000	0.572032
701.850000	0.572079
701.860000	0.572126
701.870000	0.572172
701.880000	0.572219
701.890000	0.572266
701.900000	0.572313
701.910000	0.572361
701.920000	0.572408
701.930000	0.572456
701.940000	0.572504
701.950000	0.572551
701.960000	0.572599
701.970000	0.572648
701.980000	0.572696
701.990000	0.572744
702.000000	0.572793
702.010000	0.572842
702.020000	0.572890
702.030000	0.572939
702.040000	0.572988
702.050000	0.573038
702.060000	0.573087
702.070000	0.573137
702.080000	0.573186
702.090000	0.573236
702.100000	0.573286
702.110000	0.573336
702.120000	0.573386
702.130000	0.573436
702.140000	0.573487
702.150000	0.573537
702.160000	0.573588
702.170000	0.573639
702.180000	0.573690
702.190000	0.573741
702.200000	0.573792
702.210000	0.573843
702.220000	0.573895
702.230000	0.573947
702.240000	0.573998
702.250000	0.574050
702.260000	0.574102
702.270000	0.574154
702.280000	0.574207
702.290000	0.574259
702.300000	0.574311
702.310000	0.574364
702.320000	0.574417
702.330000	0.574470
702.340000	0.574523
702.350000	0.574576
702.360000	0.574629
702.370000	0.574683
702.380000	0.574736
702.390000	0.574790
702.400000	0.574844
702.410000	0.574898
702.420000	0.574952
702.430000	0.575006
702.440000	0.575060
702.450000	0.575115
702.460000	0.575169
702.470000	0.575224
702.480000	0.575279
702.490000	0.575333
702.500000	0.575389
702.510000	0.575444
702.520000	0.575499
702.530000	0.575554
702.540000	0.575610
702.550000	0.575666
702.560000	0.575721
702.570000	0.575777
702.580000	0.575833
702.590000	0.575889
702.600000	0.575946
702.610000	0.576002
702.620000	0.576059
702.630000	0.576115
702.640000	0.576172
702.650000	0.576229
702.660000	0.576286
702.670000	0.576343
702.680000	0.576400
702.690000	0.576458
702.700000	0.576515
702.710000	0.576573
702.720000	0.576630
702.730000	0.576688
702.740000	0.576746
702.750000	0.576804
702.760000	0.576862
702.770000	0.576921
702.780000	0.576979
702.790000	0.577038
702.800000	0.577096
702.810000	0.577155
702.820000	0.577214
702.830000	0.577273
702.840000	0.577332
702.850000	0.577391
702.860000	0.577451
702.870000	0.577510
702.880000	0.577570
702.890000	0.577629
702.900000	0.577689
702.910000	0.577749
702.920000	0.577809
702.930000	0.577869
702.940000	0.577930
702.950000	0.577990
702.960000	0.578051
702.970000	0.578111
702.980000	0.578172
702.990000	0.578233
703.000000	0.578294
703.010000	0.578355
703.020000	0.578416
703.030000	0.578477
703.040000	0.578539
703.050000	0.578600
703.060000	0.578662
703.070000	0.578723
703.080000	0.578785
703.090000	0.578847
703.100000	0.578909
703.110000	0.578971
703.120000	0.579034
703.130000	0.579096
703.140000	0.579158
703.150000	0.579221
703.160000	0.579284
703.170000	0.579347
703.180000	0.579409
703.190000	0.579472
703.200000	0.579536
703.210000	0.579599
703.220000	0.579662
703.230000	0.579726
703.240000	0.579789
703.250000	0.579853
703.260000	0.579917
703.270000	0.579981
703.280000	0.580045
703.290000	0.580109
703.300000	0.580173
703.310000	0.580237
703.320000	0.580302
703.330000	0.580366
703.340000	0.580431
703.350000	0.580495
703.360000	0.580560
703.370000	0.580625
703.380000	0.580690
703.390000	0.580755
703.400000	0.580820
703.410000	0.580886
703.420000	0.580951
703.430000	0.581017
703.440000	0.581082
703.450000	0.581148
703.460000	0.581214
703.470000	0.581280
703.480000	0.581346
703.490000	0.581412
703.500000	0.581478
703.510000	0.581545
703.520000	0.581611
703.530000	0.581678
703.540000	0.581744
703.550000	0.581811
703.560000	0.581878
703.570000	0.581945
703.580000	0.582012
703.590000	0.582079
703.600000	0.582146
703.610000	0.582214
703.620000	0.582281
703.630000	0.582349
703.640000	0.582416
703.650000	0.582484
703.660000	0.582552
703.670000	0.582620
703.680000	0.582688
703.690000	0.582756
703.700000	0.582824
703.710000	0.582892
703.720000	0.582961
703.730000	0.583029
703.740000	0.583098
703.750000	0.583166
703.760000	0.583235
703.770000	0.583304
703.780000	0.583373
703.790000	0.583442
703.800000	0.583511
703.810000	0.583580
703.820000	0.583650
703.830000	0.583719
703.840000	0.583789
703.850000	0.583858
703.860000	0.583928
703.870000	0.583998
703.880000	0.584068
703.890000	0.584138
703.900000	0.584208
703.910000	0.584278
703.920000	0.584348
703.930000	0.584418
703.940000	0.584489
703.950000	0.584559
703.960000	0.584630
703.970000	0.584701
703.980000	0.584771
703.990000	0.584842
704.000000	0.584913
704.010000	0.584984
704.020000	0.585055
704.030000	0.585127
704.040000	0.585198
704.050000	0.585269
704.060000	0.585341
704.070000	0.585412
704.080000	0.585484
704.090000	0.585556
704.100000	0.585628
704.110000	0.585700
704.120000	0.585772
704.130000	0.585844
704.140000	0.585916
704.150000	0.585988
704.160000	0.586060
704.170000	0.586133
704.180000	0.586205
704.190000	0.586278
704.200000	0.586351
704.210000	0.586423
704.220000	0.586496
704.230000	0.586569
704.240000	0.586642
704.250000	0.586715
704.260000	0.586789
704.270000	0.586862
704.280000	0.586935
704.290000	0.587009
704.300000	0.587082
704.310000	0.587156
704.320000	0.587229
704.330000	0.587303
704.340000	0.587377
704.350000	0.587451
704.360000	0.587525
704.370000	0.587599
704.380000	0.587673
704.390000	0.587747
704.400000	0.587822
704.410000	0.587896
704.420000	0.587971
704.430000	0.588045
704.440000	0.588120
704.450000	0.588195
704.460000	0.588269
704.470000	0.588344
704.480000	0.588419
704.490000	0.588494
704.500000	0.588569
704.510000	0.588645
704.520000	0.588720
704.530000	0.588795
704.540000	0.588871
704.550000	0.588946
704.560000	0.589022
704.570000	0.589097
704.580000	0.589173
704.590000	0.589249
704.600000	0.589325
704.610000	0.589401
704.620000	0.589477
704.630000	0.589553
704.640000	0.589629
704.650000	0.589705
704.660000	0.589781
704.670000	0.589858
704.680000	0.589934
704.690000	0.590011
704.700000	0.590087
704.710000	0.590164
704.720000	0.590241
704.730000	0.590318
704.740000	0.590395
704.750000	0.590472
704.760000	0.590549
704.770000	0.590626
704.780000	0.590703
704.790000	0.590780
704.800000	0.590858
704.810000	0.590935
704.820000	0.591012
704.830000	0.591090
704.840000	0.591168
704.850000	0.591245
704.860000	0.591323
704.870000	0.591401
704.880000	0.591479
704.890000	0.591557
704.900000	0.591635
704.910000	0.591713
704.920000	0.591791
704.930000	0.591869
704.940000	0.591948
704.950000	0.592026
704.960000	0.592104
704.970000	0.592183
704.980000	0.592261
704.990000	0.592340
705.000000	0.592419
705.010000	0.592498
705.020000	0.592576
705.030000	0.592655
705.040000	0.592734
705.050000	0.592813
705.060000	0.592892
705.070000	0.592972
705.080000	0.593051
705.090000	0.593130
705.100000	0.593209
705.110000	0.593289
705.120000	0.593368
705.130000	0.593448
705.140000	0.593528
705.150000	0.593607
705.160000	0.593687
705.170000	0.593767
705.180000	0.593847
705.190000	0.593927
705.200000	0.594007
705.210000	0.594087
705.220000	0.594167
705.230000	0.594247
705.240000	0.594327
705.250000	0.594408
705.260000	0.594488
705.270000	0.594568
705.280000	0.594649
705.290000	0.594729
705.300000	0.594810
705.310000	0.594891
705.320000	0.594971
705.330000	0.595052
705.340000	0.595133
705.350000	0.595214
705.360000	0.595295
705.370000	0.595376
705.380000	0.595457
705.390000	0.595538
705.400000	0.595619
705.410000	0.595701
705.420000	0.595782
705.430000	0.595863
705.440000	0.595945
705.450000	0.596026
705.460000	0.596108
705.470000	0.596190
705.480000	0.596271
705.490000	0.596353
705.500000	0.596435
705.510000	0.596517
705.520000	0.596598
705.530000	0.596680
705.540000	0.596762
705.550000	0.596844
705.560000	0.596927
705.570000	0.597009
705.580000	0.597091
705.590000	0.597173
705.600000	0.597256
705.610000	0.597338
705.620000	0.597420
705.630000	0.597503
705.640000	0.597585
705.650000	0.597668
705.660000	0.597751
705.670000	0.597833
705.680000	0.597916
705.690000	0.597999
705.700000	0.598082
705.710000	0.598165
705.720000	0.598248
705.730000	0.598331
705.740000	0.598414
705.750000	0.598497
705.760000	0.598580
705.770000	0.598663
705.780000	0.598747
705.790000	0.598830
705.800000	0.598913
705.810000	0.598997
705.820000	0.599080
705.830000	0.599164
705.840000	0.599248
705.850000	0.599331
705.860000	0.599415
705.870000	0.599499
705.880000	0.599582
705.890000	0.599666
705.900000	0.599750
705.910000	0.599834
705.920000	0.599918
705.930000	0.600002
705.940000	0.600086
705.950000	0.600170
705.960000	0.600254
705.970000	0.600339
705.980000	0.600423
705.990000	0.600507
706.000000	0.600591
706.010000	0.600676
706.020000	0.600760
706.030000	0.600845
706.040000	0.600929
706.050000	0.601014
706.060000	0.601099
706.070000	0.601183
706.080000	0.601268
706.090000	0.601353
706.100000	0.601438
706.110000	0.601522
706.120000	0.601607
706.130000	0.601692
706.140000	0.601777
706.150000	0.601862
706.160000	0.601947
706.170000	0.602033
706.180000	0.602118
706.190000	0.602203
706.200000	0.602288
706.210000	0.602373
706.220000	0.602459
706.230000	0.602544
706.240000	0.602630
706.250000	0.602715
706.260000	0.602801
706.270000	0.602886
706.280000	0.602972
706.290000	0.603057
706.300000	0.603143
706.310000	0.603229
706.320000	0.603314
706.330000	0.603400
706.340000	0.603486
706.350000	0.603572
706.360000	0.603658
706.370000	0.603744
706.380000	0.603830
706.390000	0.603916
706.400000	0.604002
706.410000	0.604088
706.420000	0.604174
706.430000	0.604260
706.440000	0.604347
706.450000	0.604433
706.460000	0.604519
706.470000	0.604606
706.480000	0.604692
706.490000	0.604778
706.500000	0.604865
706.510000	0.604951
706.520000	0.605038
706.530000	0.605124
706.540000	0.605211
706.550000	0.605298
706.560000	0.605384
706.570000	0.605471
706.580000	0.605558
706.590000	0.605645
706.600000	0.605731
706.610000	0.605818
706.620000	0.605905
706.630000	0.605992
706.640000	0.606079
706.650000	0.606166
706.660000	0.606253
706.670000	0.606340
706.680000	0.606427
706.690000	0.606514
706.700000	0.606602
706.710000	0.606689
706.720000	0.606776
706.730000	0.606863
706.740000	0.606951
706.750000	0.607038
706.760000	0.607125
706.770000	0.607213
706.780000	0.607300
706.790000	0.607388
706.800000	0.607475
706.810000	0.607563
706.820000	0.607650
706.830000	0.607738
706.840000	0.607825
706.850000	0.607913
706.860000	0.608001
706.870000	0.608089
706.880000	0.608176
706.890000	0.608264
706.900000	0.608352
706.910000	0.608440
706.920000	0.608528
706.930000	0.608616
706.940000	0.608703
706.950000	0.608791
706.960000	0.608879
706.970000	0.608967
706.980000	0.609056
706.990000	0.609144
707.000000	0.609232
707.010000	0.609320
707.020000	0.609408
707.030000	0.609496
707.040000	0.609584
707.050000	0.609673
707.060000	0.609761
707.070000	0.609849
707.080000	0.609938
707.090000	0.610026
707.100000	0.610114
707.110000	0.610203
707.120000	0.610291
707.130000	0.610380
707.140000	0.610468
707.150000	0.610557
707.160000	0.610645
707.170000	0.610734
707.180000	0.610823
707.190000	0.610911
707.200000	0.611000
707.210000	0.611089
707.220000	0.611177
707.230000	0.611266
707.240000	0.611355
707.250000	0.611444
707.260000	0.611532
707.270000	0.611621
707.280000	0.611710
707.290000	0.611799
707.300000	0.611888
707.310000	0.611977
707.320000	0.612066
707.330000	0.612155
707.340000	0.612244
707.350000	0.612333
707.360000	0.612422
707.370000	0.612511
707.380000	0.612600
707.390000	0.612689
707.400000	0.612778
707.410000	0.612867
707.420000	0.612957
707.430000	0.613046
707.440000	0.613135
707.450000	0.613224
707.460000	0.613314
707.470000	0.613403
707.480000	0.613492
707.490000	0.613582
707.500000	0.613671
707.510000	0.613760
707.520000	0.613850
707.530000	0.613939
707.540000	0.614029
707.550000	0.614118
707.560000	0.614208
707.570000	0.614297
707.580000	0.614387
707.590000	0.614476
707.600000	0.614566
707.610000	0.614655
707.620000	0.614745
707.630000	0.614834
707.640000	0.614924
707.650000	0.615014
707.660000	0.615103
707.670000	0.615193
707.680000	0.615283
707.690000	0.615373
707.700000	0.615462
707.710000	0.615552
707.720000	0.615642
707.730000	0.615732
707.740000	0.615822
707.750000	0.615911
707.760000	0.616001
707.770000	0.616091
707.780000	0.616181
707.790000	0.616271
707.800000	0.616361
707.810000	0.616451
707.820000	0.616541
707.830000	0.616631
707.840000	0.616721
707.850000	0.616811
707.860000	0.616901
707.870000	0.616991
707.880000	0.617081
707.890000	0.617171
707.900000	0.617261
707.910000	0.617351
707.920000	0.617441
707.930000	0.617531
707.940000	0.617621
707.950000	0.617711
707.960000	0.617802
707.970000	0.617892
707.980000	0.617982
707.990000	0.618072
708.000000	0.618162
708.010000	0.618253
708.020000	0.618343
708.030000	0.618433
708.040000	0.618523
708.050000	0.618614
708.060000	0.618704
708.070000	0.618794
708.080000	0.618885
708.090000	0.618975
708.100000	0.619065
708.110000	0.619156
708.120000	0.619246
708.130000	0.619336
708.140000	0.619427
708.150000	0.619517
708.160000	0.619608
708.170000	0.619698
708.180000	0.619789
708.190000	0.619879
708.200000	0.619970
708.210000	0.620060
708.220000	0.620150
708.230000	0.620241
708.240000	0.620331
708.250000	0.620422
708.260000	0.620513
708.270000	0.620603
708.280000	0.620694
708.290000	0.620784
708.300000	0.620875
708.310000	0.620965
708.320000	0.621056
708.330000	0.621146
708.340000	0.621237
708.350000	0.621328
708.360000	0.621418
708.370000	0.621509
708.380000	0.621600
708.390000	0.621690
708.400000	0.621781
708.410000	0.621872
708.420000	0.621962
708.430000	0.622053
708.440000	0.622144
708.450000	0.622234
708.460000	0.622325
708.470000	0.622416
708.480000	0.622506
708.490000	0.622597
708.500000	0.622688
708.510000	0.622779
708.520000	0.622869
708.530000	0.622960
708.540000	0.623051
708.550000	0.623142
708.560000	0.623232
708.570000	0.623323
708.580000	0.623414
708.590000	0.623505
708.600000	0.623595
708.610000	0.623686
708.620000	0.623777
708.630000	0.623868
708.640000	0.623959
708.650000	0.624049
708.660000	0.624140
708.670000	0.624231
708.680000	0.624322
708.690000	0.624413
708.700000	0.624504
708.710000	0.624594
708.720000	0.624685
708.730000	0.624776
708.740000	0.624867
708.750000	0.624958
708.760000	0.625049
708.770000	0.625139
708.780000	0.625230
708.790000	0.625321
708.800000	0.625412
708.810000	0.625503
708.820000	0.625594
708.830000	0.625685
708.840000	0.625776
708.850000	0.625866
708.860000	0.625957
708.870000	0.626048
708.880000	0.626139
708.890000	0.626230
708.900000	0.626321
708.910000	0.626412
708.920000	0.626503
708.930000	0.626594
708.940000	0.626684
708.950000	0.626775
708.960000	0.626866
708.970000	0.626957
708.980000	0.627048
708.990000	0.627139
709.000000	0.627230
709.010000	0.627321
709.020000	0.627412
709.030000	0.627503
709.040000	0.627594
709.050000	0.627684
709.060000	0.627775
709.070000	0.627866
709.080000	0.627957
709.090000	0.628048
709.100000	0.628139
709.110000	0.628230
709.120000	0.628321
709.130000	0.628412
709.140000	0.628503
709.150000	0.628593
709.160000	0.628684
709.170000	0.628775
709.180000	0.628866
709.190000	0.628957
709.200000	0.629048
709.210000	0.629139
709.220000	0.629230
709.230000	0.629321
709.240000	0.629411
709.250000	0.629502
709.260000	0.629593
709.270000	0.629684
709.280000	0.629775
709.290000	0.629866
709.300000	0.629957
709.310000	0.630048
709.320000	0.630138
709.330000	0.630229
709.340000	0.630320
709.350000	0.630411
709.360000	0.630502
709.370000	0.630593
709.380000	0.630683
709.390000	0.630774
709.400000	0.630865
709.410000	0.630956
709.420000	0.631047
709.430000	0.631138
709.440000	0.631228
709.450000	0.631319
709.460000	0.631410
709.470000	0.631501
709.480000	0.631592
709.490000	0.631682
709.500000	0.631773
709.510000	0.631864
709.520000	0.631955
709.530000	0.632045
709.540000	0.632136
709.550000	0.632227
709.560000	0.632318
709.570000	0.632408
709.580000	0.632499
709.590000	0.632590
709.600000	0.632681
709.610000	0.632771
709.620000	0.632862
709.630000	0.632953
709.640000	0.633043
709.650000	0.633134
709.660000	0.633225
709.670000	0.633315
709.680000	0.633406
709.690000	0.633497
709.700000	0.633587
709.710000	0.633678
709.720000	0.633769
709.730000	0.633859
709.740000	0.633950
709.750000	0.634041
709.760000	0.634131
709.770000	0.634222
709.780000	0.634312
709.790000	0.634403
709.800000	0.634494
709.810000	0.634584
709.820000	0.634675
709.830000	0.634765
709.840000	0.634856
709.850000	0.634946
709.860000	0.635037
709.870000	0.635127
709.880000	0.635218
709.890000	0.635308
709.900000	0.635399
709.910000	0.635489
709.920000	0.635580
709.930000	0.635670
709.940000	0.635761
709.950000	0.635851
709.960000	0.635942
709.970000	0.636032
709.980000	0.636122
709.990000	0.636213
710.000000	0.636303
710.010000	0.636394
710.020000	0.636484
710.030000	0.636574
