tb	Rc
699.490000	0.749317
699.500000	0.749303
699.510000	0.749290
699.520000	0.749276
699.530000	0.749262
699.540000	0.749248
699.550000	0.749235
699.560000	0.749221
699.570000	0.749207
699.580000	0.749193
699.590000	0.749179
699.600000	0.749166
699.610000	0.749152
699.620000	0.749138
699.630000	0.749124
699.640000	0.749111
699.650000	0.749097
699.660000	0.749083
699.670000	0.749069
699.680000	0.749056
699.690000	0.749042
699.700000	0.749028
699.710000	0.749014
699.720000	0.749000
699.730000	0.748987
699.740000	0.748973
699.750000	0.748959
699.760000	0.748945
699.770000	0.748932
699.780000	0.748918
699.790000	0.748904
699.800000	0.748890
699.810000	0.748877
699.820000	0.748863
699.830000	0.748849
699.840000	0.748836
699.850000	0.748822
699.860000	0.748808
699.870000	0.748794
699.880000	0.748781
699.890000	0.748767
699.900000	0.748753
699.910000	0.748739
699.920000	0.748726
699.930000	0.748712
699.940000	0.748698
699.950000	0.748685
699.960000	0.748671
699.970000	0.748657
699.980000	0.748643
699.990000	0.748630
700.000000	0.748616
700.010000	0.748602
700.020000	0.748589
700.030000	0.748575
700.040000	0.748561
700.050000	0.748547
700.060000	0.748534
700.070000	0.748520
700.080000	0.748506
700.090000	0.748493
700.100000	0.748479
700.110000	0.748465
700.120000	0.748452
700.130000	0.748438
700.140000	0.748424
700.150000	0.748410
700.160000	0.748397
700.170000	0.748383
700.180000	0.748369
700.190000	0.748356
700.200000	0.748342
700.210000	0.748328
700.220000	0.748315
700.230000	0.748301
700.240000	0.748287
700.250000	0.748274
700.260000	0.748260
700.270000	0.748246
700.280000	0.748233
700.290000	0.748219
700.300000	0.748205
700.310000	0.748192
700.320000	0.748178
700.330000	0.748164
700.340000	0.748151
700.350000	0.748137
700.360000	0.748123
700.370000	0.748110
700.380000	0.748096
700.390000	0.748082
700.400000	0.748069
700.410000	0.748055
700.420000	0.748041
700.430000	0.748028
700.440000	0.748014
700.450000	0.748001
700.460000	0.747987
700.470000	0.747973
700.480000	0.747960
700.490000	0.747946
700.500000	0.747932
700.510000	0.747919
700.520000	0.747905
700.530000	0.747891
700.540000	0.747878
700.550000	0.747864
700.560000	0.747851
700.570000	0.747837
700.580000	0.747823
700.590000	0.747810
700.600000	0.747796
700.610000	0.747783
700.620000	0.747769
700.630000	0.747755
700.640000	0.747742
700.650000	0.747728
700.660000	0.747714
700.670000	0.747701
700.680000	0.747687
700.690000	0.747674
700.700000	0.747660
700.710000	0.747646
700.720000	0.747633
700.730000	0.747619
700.740000	0.747606
700.750000	0.747592
700.760000	0.747578
700.770000	0.747565
700.780000	0.747551
700.790000	0.747538
700.800000	0.747524
700.810000	0.747510
700.820000	0.747497
700.830000	0.747483
700.840000	0.747470
700.850000	0.747456
700.860000	0.747443
700.870000	0.747429
700.880000	0.747415
700.890000	0.747402
700.900000	0.747388
700.910000	0.747375
700.920000	0.747361
700.930000	0.747348
700.940000	0.747334
700.950000	0.747320
700.960000	0.747307
700.970000	0.747293
700.980000	0.747280
700.990000	0.747266
701.000000	0.747253
701.010000	0.747239
701.020000	0.747226
701.030000	0.747212
701.040000	0.747198
701.050000	0.747185
701.060000	0.747171
701.070000	0.747158
701.080000	0.747144
701.090000	0.747131
701.100000	0.747117
701.110000	0.747104
701.120000	0.747090
701.130000	0.747077
701.140000	0.747063
701.150000	0.747049
701.160000	0.747036
701.170000	0.747022
701.180000	0.747009
701.190000	0.746995
701.200000	0.746982
701.210000	0.746968
701.220000	0.746955
701.230000	0.746941
701.240000	0.746928
701.250000	0.746914
701.260000	0.746901
701.270000	0.746887
701.280000	0.746874
701.290000	0.746860
701.300000	0.746847
701.310000	0.746833
701.320000	0.746820
701.330000	0.746806
701.340000	0.746793
701.350000	0.746779
701.360000	0.746766
701.370000	0.746752
701.380000	0.746739
701.390000	0.746725
701.400000	0.746712
701.410000	0.746698
701.420000	0.746685
701.430000	0.746671
701.440000	0.746658
701.450000	0.746644
701.460000	0.746631
701.470000	0.746617
701.480000	0.746604
701.490000	0.746590
701.500000	0.746577
701.510000	0.746563
701.520000	0.746550
701.530000	0.746536
701.540000	0.746523
701.550000	0.746509
701.560000	0.746496
701.570000	0.746482
701.580000	0.746469
701.590000	0.746455
701.600000	0.746442
701.610000	0.746429
701.620000	0.746415
701.630000	0.746402
701.640000	0.746388
701.650000	0.746375
701.660000	0.746361
701.670000	0.746348
701.680000	0.746334
701.690000	0.746321
701.700000	0.746307
701.710000	0.746294
701.720000	0.746280
701.730000	0.746267
701.740000	0.746254
701.750000	0.746240
701.760000	0.746227
701.770000	0.746213
701.780000	0.746200
701.790000	0.746186
701.800000	0.746173
701.810000	0.746160
701.820000	0.746146
701.830000	0.746133
701.840000	0.746119
701.850000	0.746106
701.860000	0.746092
701.870000	0.746079
701.880000	0.746066
701.890000	0.746052
701.900000	0.746039
701.910000	0.746025
701.920000	0.746012
701.930000	0.745998
701.940000	0.745985
701.950000	0.745972
701.960000	0.745958
701.970000	0.745945
701.980000	0.745931
701.990000	0.745918
702.000000	0.745905
702.010000	0.745891
702.020000	0.745878
702.030000	0.745864
702.040000	0.745851
702.050000	0.745838
702.060000	0.745824
702.070000	0.745811
702.080000	0.745797
702.090000	0.745784
702.100000	0.745771
702.110000	0.745757
702.120000	0.745744
702.130000	0.745730
702.140000	0.745717
702.150000	0.745704
702.160000	0.745690
702.170000	0.745677
702.180000	0.745663
702.190000	0.745650
702.200000	0.745637
702.210000	0.745623
702.220000	0.745610
702.230000	0.745597
702.240000	0.745583
702.250000	0.745570
702.260000	0.745556
702.270000	0.745543
702.280000	0.745530
702.290000	0.745516
702.300000	0.745503
702.310000	0.745490
702.320000	0.745476
702.330000	0.745463
702.340000	0.745450
702.350000	0.745436
702.360000	0.745423
702.370000	0.745410
702.380000	0.745396
702.390000	0.745383
702.400000	0.745369
702.410000	0.745356
702.420000	0.745343
702.430000	0.745329
702.440000	0.745316
702.450000	0.745303
702.460000	0.745289
702.470000	0.745276
702.480000	0.745263
702.490000	0.745249
702.500000	0.745236
702.510000	0.745223
702.520000	0.745209
702.530000	0.745196
702.540000	0.745183
702.550000	0.745169
702.560000	0.745156
702.570000	0.745143
702.580000	0.745129
702.590000	0.745116
702.600000	0.745103
702.610000	0.745090
702.620000	0.745076
702.630000	0.745063
702.640000	0.745050
702.650000	0.745036
702.660000	0.745023
702.670000	0.745010
702.680000	0.744996
702.690000	0.744983
702.700000	0.744970
702.710000	0.744956
702.720000	0.744943
702.730000	0.744930
702.740000	0.744917
702.750000	0.744903
702.760000	0.744890
702.770000	0.744877
702.780000	0.744863
702.790000	0.744850
702.800000	0.744837
702.810000	0.744823
702.820000	0.744810
702.830000	0.744797
702.840000	0.744784
702.850000	0.744770
702.860000	0.744757
702.870000	0.744744
702.880000	0.744731
702.890000	0.744717
702.900000	0.744704
702.910000	0.744691
702.920000	0.744677
702.930000	0.744664
702.940000	0.744651
702.950000	0.744638
702.960000	0.744624
702.970000	0.744611
702.980000	0.744598
702.990000	0.744585
703.000000	0.744571
703.010000	0.744558
703.020000	0.744545
703.030000	0.744532
703.040000	0.744518
703.050000	0.744505
703.060000	0.744492
703.070000	0.744479
703.080000	0.744465
703.090000	0.744452
703.100000	0.744439
703.110000	0.744426
703.120000	0.744412
703.130000	0.744399
703.140000	0.744386
703.150000	0.744373
703.160000	0.744359
703.170000	0.744346
703.180000	0.744333
703.190000	0.744320
703.200000	0.744306
703.210000	0.744293
703.220000	0.744280
703.230000	0.744267
703.240000	0.744253
703.250000	0.744240
703.260000	0.744227
703.270000	0.744214
703.280000	0.744201
703.290000	0.744187
703.300000	0.744174
703.310000	0.744161
703.320000	0.744148
703.330000	0.744135
703.340000	0.744121
703.350000	0.744108
703.360000	0.744095
703.370000	0.744082
703.380000	0.744068
703.390000	0.744055
703.400000	0.744042
703.410000	0.744029
703.420000	0.744016
703.430000	0.744002
703.440000	0.743989
703.450000	0.743976
703.460000	0.743963
703.470000	0.743950
703.480000	0.743937
703.490000	0.743923
703.500000	0.743910
703.510000	0.743897
703.520000	0.743884
703.530000	0.743871
703.540000	0.743857
703.550000	0.743844
703.560000	0.743831
703.570000	0.743818
703.580000	0.743805
703.590000	0.743792
703.600000	0.743778
703.610000	0.743765
703.620000	0.743752
703.630000	0.743739
703.640000	0.743726
703.650000	0.743712
703.660000	0.743699
703.670000	0.743686
703.680000	0.743673
703.690000	0.743660
703.700000	0.743647
703.710000	0.743634
703.720000	0.743620
703.730000	0.743607
703.740000	0.743594
703.750000	0.743581
703.760000	0.743568
703.770000	0.743555
703.780000	0.743541
703.790000	0.743528
703.800000	0.743515
703.810000	0.743502
703.820000	0.743489
703.830000	0.743476
703.840000	0.743463
703.850000	0.743449
703.860000	0.743436
703.870000	0.743423
703.880000	0.743410
703.890000	0.743397
703.900000	0.743384
703.910000	0.743371
703.920000	0.743358
703.930000	0.743344
703.940000	0.743331
703.950000	0.743318
703.960000	0.743305
703.970000	0.743292
703.980000	0.743279
703.990000	0.743266
704.000000	0.743253
704.010000	0.743239
704.020000	0.743226
704.030000	0.743213
704.040000	0.743200
704.050000	0.743187
704.060000	0.743174
704.070000	0.743161
704.080000	0.743148
704.090000	0.743135
704.100000	0.743121
704.110000	0.743108
704.120000	0.743095
704.130000	0.743082
704.140000	0.743069
704.150000	0.743056
704.160000	0.743043
704.170000	0.743030
704.180000	0.743017
704.190000	0.743004
704.200000	0.742991
704.210000	0.742977
704.220000	0.742964
704.230000	0.742951
704.240000	0.742938
704.250000	0.742925
704.260000	0.742912
704.270000	0.742899
704.280000	0.742886
704.290000	0.742873
704.300000	0.742860
704.310000	0.742847
704.320000	0.742834
704.330000	0.742821
704.340000	0.742807
704.350000	0.742794
704.360000	0.742781
704.370000	0.742768
704.380000	0.742755
704.390000	0.742742
704.400000	0.742729
704.410000	0.742716
704.420000	0.742703
704.430000	0.742690
704.440000	0.742677
704.450000	0.742664
704.460000	0.742651
704.470000	0.742638
704.480000	0.742625
704.490000	0.742612
704.500000	0.742599
704.510000	0.742585
704.520000	0.742572
704.530000	0.742559
704.540000	0.742546
704.550000	0.742533
704.560000	0.742520
704.570000	0.742507
704.580000	0.742494
704.590000	0.742481
704.600000	0.742468
704.610000	0.742455
704.620000	0.742442
704.630000	0.742429
704.640000	0.742416
704.650000	0.742403
704.660000	0.742390
704.670000	0.742377
704.680000	0.742364
704.690000	0.742351
704.700000	0.742338
704.710000	0.742325
704.720000	0.742312
704.730000	0.742299
704.740000	0.742286
704.750000	0.742273
704.760000	0.742260
704.770000	0.742247
704.780000	0.742234
704.790000	0.742221
704.800000	0.742208
704.810000	0.742195
704.820000	0.742182
704.830000	0.742169
704.840000	0.742156
704.850000	0.742143
704.860000	0.742130
704.870000	0.742117
704.880000	0.742104
704.890000	0.742091
704.900000	0.742078
704.910000	0.742065
704.920000	0.742052
704.930000	0.742039
704.940000	0.742026
704.950000	0.742013
704.960000	0.742000
704.970000	0.741987
704.980000	0.741974
704.990000	0.741961
705.000000	0.741948
705.010000	0.741935
705.020000	0.741922
705.030000	0.741909
705.040000	0.741896
705.050000	0.741883
705.060000	0.741870
705.070000	0.741857
705.080000	0.741844
705.090000	0.741831
705.100000	0.741818
705.110000	0.741805
705.120000	0.741792
705.130000	0.741779
705.140000	0.741766
705.150000	0.741754
705.160000	0.741741
705.170000	0.741728
705.180000	0.741715
705.190000	0.741702
705.200000	0.741689
705.210000	0.741676
705.220000	0.741663
705.230000	0.741650
705.240000	0.741637
705.250000	0.741624
705.260000	0.741611
705.270000	0.741598
705.280000	0.741585
705.290000	0.741572
705.300000	0.741559
705.310000	0.741546
705.320000	0.741533
705.330000	0.741521
705.340000	0.741508
705.350000	0.741495
705.360000	0.741482
705.370000	0.741469
705.380000	0.741456
705.390000	0.741443
705.400000	0.741430
705.410000	0.741417
705.420000	0.741404
705.430000	0.741391
705.440000	0.741378
705.450000	0.741365
705.460000	0.741353
705.470000	0.741340
705.480000	0.741327
705.490000	0.741314
705.500000	0.741301
705.510000	0.741288
705.520000	0.741275
705.530000	0.741262
705.540000	0.741249
705.550000	0.741236
705.560000	0.741224
705.570000	0.741211
705.580000	0.741198
705.590000	0.741185
705.600000	0.741172
705.610000	0.741159
705.620000	0.741146
705.630000	0.741133
705.640000	0.741120
705.650000	0.741107
705.660000	0.741095
705.670000	0.741082
705.680000	0.741069
705.690000	0.741056
705.700000	0.741043
705.710000	0.741030
705.720000	0.741017
705.730000	0.741004
705.740000	0.740992
705.750000	0.740979
705.760000	0.740966
705.770000	0.740953
705.780000	0.740940
705.790000	0.740927
705.800000	0.740914
705.810000	0.740901
705.820000	0.740889
705.830000	0.740876
705.840000	0.740863
705.850000	0.740850
705.860000	0.740837
705.870000	0.740824
705.880000	0.740811
705.890000	0.740799
705.900000	0.740786
705.910000	0.740773
705.920000	0.740760
705.930000	0.740747
705.940000	0.740734
705.950000	0.740721
705.960000	0.740709
705.970000	0.740696
705.980000	0.740683
705.990000	0.740670
706.000000	0.740657
706.010000	0.740644
706.020000	0.740632
706.030000	0.740619
706.040000	0.740606
706.050000	0.740593
706.060000	0.740580
706.070000	0.740567
706.080000	0.740555
706.090000	0.740542
706.100000	0.740529
706.110000	0.740516
706.120000	0.740503
706.130000	0.740490
706.140000	0.740478
706.150000	0.740465
706.160000	0.740452
706.170000	0.740439
706.180000	0.740426
706.190000	0.740414
706.200000	0.740401
706.210000	0.740388
706.220000	0.740375
706.230000	0.740362
706.240000	0.740350
706.250000	0.740337
706.260000	0.740324
706.270000	0.740311
706.280000	0.740298
706.290000	0.740286
706.300000	0.740273
706.310000	0.740260
706.320000	0.740247
706.330000	0.740234
706.340000	0.740222
706.350000	0.740209
706.360000	0.740196
706.370000	0.740183
706.380000	0.740170
706.390000	0.740158
706.400000	0.740145
706.410000	0.740132
706.420000	0.740119
706.430000	0.740106
706.440000	0.740094
706.450000	0.740081
706.460000	0.740068
706.470000	0.740055
706.480000	0.740043
706.490000	0.740030
706.500000	0.740017
706.510000	0.740004
706.520000	0.739991
706.530000	0.739979
706.540000	0.739966
706.550000	0.739953
706.560000	0.739940
706.570000	0.739928
706.580000	0.739915
706.590000	0.739902
706.600000	0.739889
706.610000	0.739877
706.620000	0.739864
706.630000	0.739851
706.640000	0.739838
706.650000	0.739826
706.660000	0.739813
706.670000	0.739800
706.680000	0.739787
706.690000	0.739775
706.700000	0.739762
706.710000	0.739749
706.720000	0.739736
706.730000	0.739724
706.740000	0.739711
706.750000	0.739698
706.760000	0.739685
706.770000	0.739673
706.780000	0.739660
706.790000	0.739647
706.800000	0.739634
706.810000	0.739622
706.820000	0.739609
706.830000	0.739596
706.840000	0.739584
706.850000	0.739571
706.860000	0.739558
706.870000	0.739545
706.880000	0.739533
706.890000	0.739520
706.900000	0.739507
706.910000	0.739494
706.920000	0.739482
706.930000	0.739469
706.940000	0.739456
706.950000	0.739444
706.960000	0.739431
706.970000	0.739418
706.980000	0.739405
706.990000	0.739393
707.000000	0.739380
707.010000	0.739367
707.020000	0.739355
707.030000	0.739342
707.040000	0.739329
707.050000	0.739317
707.060000	0.739304
707.070000	0.739291
707.080000	0.739278
707.090000	0.739266
707.100000	0.739253
707.110000	0.739240
707.120000	0.739228
707.130000	0.739215
707.140000	0.739202
707.150000	0.739190
707.160000	0.739177
707.170000	0.739164
707.180000	0.739152
707.190000	0.739139
707.200000	0.739126
707.210000	0.739114
707.220000	0.739101
707.230000	0.739088
707.240000	0.739076
707.250000	0.739063
707.260000	0.739050
707.270000	0.739038
707.280000	0.739025
707.290000	0.739012
707.300000	0.739000
707.310000	0.738987
707.320000	0.738974
707.330000	0.738962
707.340000	0.738949
707.350000	0.738936
707.360000	0.738924
707.370000	0.738911
707.380000	0.738898
707.390000	0.738886
707.400000	0.738873
707.410000	0.738860
707.420000	0.738848
707.430000	0.738835
707.440000	0.738822
707.450000	0.738810
707.460000	0.738797
707.470000	0.738784
707.480000	0.738772
707.490000	0.738759
707.500000	0.738746
707.510000	0.738734
707.520000	0.738721
707.530000	0.738709
707.540000	0.738696
707.550000	0.738683
707.560000	0.738671
707.570000	0.738658
707.580000	0.738645
707.590000	0.738633
707.600000	0.738620
707.610000	0.738608
707.620000	0.738595
707.630000	0.738582
707.640000	0.738570
707.650000	0.738557
707.660000	0.738544
707.670000	0.738532
707.680000	0.738519
707.690000	0.738507
707.700000	0.738494
707.710000	0.738481
707.720000	0.738469
707.730000	0.738456
707.740000	0.738443
707.750000	0.738431
707.760000	0.738418
707.770000	0.738406
707.780000	0.738393
707.790000	0.738380
707.800000	0.738368
707.810000	0.738355
707.820000	0.738343
707.830000	0.738330
707.840000	0.738317
707.850000	0.738305
707.860000	0.738292
707.870000	0.738280
707.880000	0.738267
707.890000	0.738255
707.900000	0.738242
707.910000	0.738229
707.920000	0.738217
707.930000	0.738204
707.940000	0.738192
707.950000	0.738179
707.960000	0.738166
707.970000	0.738154
707.980000	0.738141
707.990000	0.738129
708.000000	0.738116
708.010000	0.738104
708.020000	0.738091
708.030000	0.738078
708.040000	0.738066
708.050000	0.738053
708.060000	0.738041
708.070000	0.738028
708.080000	0.738016
708.090000	0.738003
708.100000	0.737990
708.110000	0.737978
708.120000	0.737965
708.130000	0.737953
708.140000	0.737940
708.150000	0.737928
708.160000	0.737915
708.170000	0.737903
708.180000	0.737890
708.190000	0.737877
708.200000	0.737865
708.210000	0.737852
708.220000	0.737840
708.230000	0.737827
708.240000	0.737815
708.250000	0.737802
708.260000	0.737790
708.270000	0.737777
708.280000	0.737765
708.290000	0.737752
708.300000	0.737739
708.310000	0.737727
708.320000	0.737714
708.330000	0.737702
708.340000	0.737689
708.350000	0.737677
708.360000	0.737664
708.370000	0.737652
708.380000	0.737639
708.390000	0.737627
708.400000	0.737614
708.410000	0.737602
708.420000	0.737589
708.430000	0.737577
708.440000	0.737564
708.450000	0.737552
708.460000	0.737539
708.470000	0.737527
708.480000	0.737514
708.490000	0.737502
708.500000	0.737489
708.510000	0.737476
708.520000	0.737464
708.530000	0.737451
708.540000	0.737439
708.550000	0.737426
708.560000	0.737414
708.570000	0.737401
708.580000	0.737389
708.590000	0.737376
708.600000	0.737364
708.610000	0.737351
708.620000	0.737339
708.630000	0.737326
708.640000	0.737314
708.650000	0.737301
708.660000	0.737289
708.670000	0.737277
708.680000	0.737264
708.690000	0.737252
708.700000	0.737239
708.710000	0.737227
708.720000	0.737214
708.730000	0.737202
708.740000	0.737189
708.750000	0.737177
708.760000	0.737164
708.770000	0.737152
708.780000	0.737139
708.790000	0.737127
708.800000	0.737114
708.810000	0.737102
708.820000	0.737089
708.830000	0.737077
708.840000	0.737064
708.850000	0.737052
708.860000	0.737039
708.870000	0.737027
708.880000	0.737015
708.890000	0.737002
708.900000	0.736990
708.910000	0.736977
708.920000	0.736965
708.930000	0.736952
708.940000	0.736940
708.950000	0.736927
708.960000	0.736915
708.970000	0.736902
708.980000	0.736890
708.990000	0.736878
709.000000	0.736865
709.010000	0.736853
709.020000	0.736840
709.030000	0.736828
709.040000	0.736815
709.050000	0.736803
709.060000	0.736790
709.070000	0.736778
709.080000	0.736766
709.090000	0.736753
709.100000	0.736741
709.110000	0.736728
709.120000	0.736716
709.130000	0.736703
709.140000	0.736691
709.150000	0.736679
709.160000	0.736666
709.170000	0.736654
709.180000	0.736641
709.190000	0.736629
709.200000	0.736616
709.210000	0.736604
709.220000	0.736592
709.230000	0.736579
709.240000	0.736567
709.250000	0.736554
709.260000	0.736542
709.270000	0.736529
709.280000	0.736517
709.290000	0.736505
709.300000	0.736492
709.310000	0.736480
709.320000	0.736467
709.330000	0.736455
709.340000	0.736443
709.350000	0.736430
709.360000	0.736418
709.370000	0.736405
709.380000	0.736393
709.390000	0.736381
709.400000	0.736368
709.410000	0.736356
709.420000	0.736343
709.430000	0.736331
709.440000	0.736319
709.450000	0.736306
709.460000	0.736294
709.470000	0.736281
709.480000	0.736269
709.490000	0.736257
709.500000	0.736244
709.510000	0.736232
709.520000	0.736220
709.530000	0.736207
709.540000	0.736195
709.550000	0.736182
709.560000	0.736170
709.570000	0.736158
709.580000	0.736145
709.590000	0.736133
709.600000	0.736121
709.610000	0.736108
709.620000	0.736096
709.630000	0.736083
709.640000	0.736071
709.650000	0.736059
709.660000	0.736046
709.670000	0.736034
709.680000	0.736022
709.690000	0.736009
709.700000	0.735997
709.710000	0.735985
709.720000	0.735972
709.730000	0.735960
709.740000	0.735948
709.750000	0.735935
709.760000	0.735923
709.770000	0.735910
709.780000	0.735898
709.790000	0.735886
709.800000	0.735873
709.810000	0.735861
709.820000	0.735849
709.830000	0.735836
709.840000	0.735824
709.850000	0.735812
709.860000	0.735799
709.870000	0.735787
709.880000	0.735775
709.890000	0.735762
709.900000	0.735750
709.910000	0.735738
709.920000	0.735725
709.930000	0.735713
709.940000	0.735701
709.950000	0.735688
709.960000	0.735676
709.970000	0.735664
709.980000	0.735651
709.990000	0.735639
710.000000	0.735627
710.010000	0.735614
710.020000	0.735602
710.030000	0.735590
710.040000	0.735577
710.050000	0.735565
710.060000	0.735553
710.070000	0.735541
710.080000	0.735528
710.090000	0.735516
710.100000	0.735504
710.110000	0.735491
710.120000	0.735479
710.130000	0.735467
710.140000	0.735454
710.150000	0.735442
710.160000	0.735430
710.170000	0.735417
710.180000	0.735405
710.190000	0.735393
710.200000	0.735381
710.210000	0.735368
710.220000	0.735356
710.230000	0.735344
710.240000	0.735331
710.250000	0.735319
710.260000	0.735307
710.270000	0.735295
710.280000	0.735282
710.290000	0.735270
710.300000	0.735258
710.310000	0.735245
710.320000	0.735233
710.330000	0.735221
710.340000	0.735209
710.350000	0.735196
710.360000	0.735184
710.370000	0.735172
710.380000	0.735159
710.390000	0.735147
710.400000	0.735135
710.410000	0.735123
710.420000	0.735110
710.430000	0.735098
710.440000	0.735086
710.450000	0.735074
710.460000	0.735061
710.470000	0.735049
710.480000	0.735037
710.490000	0.735025
710.500000	0.735012
710.510000	0.735000
710.520000	0.734988
710.530000	0.734976
710.540000	0.734963
710.550000	0.734951
710.560000	0.734939
710.570000	0.734926
710.580000	0.734914
710.590000	0.734902
710.600000	0.734890
710.610000	0.734878
710.620000	0.734865
710.630000	0.734853
710.640000	0.734841
710.650000	0.734829
710.660000	0.734816
710.670000	0.734804
710.680000	0.734792
710.690000	0.734780
710.700000	0.734767
710.710000	0.734755
710.720000	0.734743
710.730000	0.734731
710.740000	0.734718
710.750000	0.734706
710.760000	0.734694
710.770000	0.734682
710.780000	0.734670
710.790000	0.734657
710.800000	0.734645
710.810000	0.734633
710.820000	0.734621
710.830000	0.734608
710.840000	0.734596
710.850000	0.734584
710.860000	0.734572
710.870000	0.734560
710.880000	0.734547
710.890000	0.734535
710.900000	0.734523
710.910000	0.734511
710.920000	0.734498
710.930000	0.734486
710.940000	0.734474
710.950000	0.734462
710.960000	0.734450
710.970000	0.734437
710.980000	0.734425
710.990000	0.734413
711.000000	0.734401
711.010000	0.734389
711.020000	0.734376
711.030000	0.734364
711.040000	0.734352
711.050000	0.734340
711.060000	0.734328
711.070000	0.734316
711.080000	0.734303
711.090000	0.734291
711.100000	0.734279
711.110000	0.734267
711.120000	0.734255
711.130000	0.734242
711.140000	0.734230
711.150000	0.734218
711.160000	0.734206
711.170000	0.734194
711.180000	0.734182
711.190000	0.734169
711.200000	0.734157
711.210000	0.734145
711.220000	0.734133
711.230000	0.734121
711.240000	0.734109
711.250000	0.734096
711.260000	0.734084
711.270000	0.734072
711.280000	0.734060
711.290000	0.734048
711.300000	0.734036
711.310000	0.734023
711.320000	0.734011
711.330000	0.733999
711.340000	0.733987
711.350000	0.733975
711.360000	0.733963
711.370000	0.733950
711.380000	0.733938
711.390000	0.733926
711.400000	0.733914
711.410000	0.733902
711.420000	0.733890
711.430000	0.733878
711.440000	0.733865
711.450000	0.733853
711.460000	0.733841
711.470000	0.733829
711.480000	0.733817
711.490000	0.733805
711.500000	0.733793
711.510000	0.733780
711.520000	0.733768
711.530000	0.733756
711.540000	0.733744
711.550000	0.733732
711.560000	0.733720
711.570000	0.733708
711.580000	0.733696
711.590000	0.733683
711.600000	0.733671
711.610000	0.733659
711.620000	0.733647
711.630000	0.733635
711.640000	0.733623
711.650000	0.733611
711.660000	0.733599
711.670000	0.733586
711.680000	0.733574
711.690000	0.733562
711.700000	0.733550
711.710000	0.733538
711.720000	0.733526
711.730000	0.733514
711.740000	0.733502
711.750000	0.733490
711.760000	0.733477
711.770000	0.733465
711.780000	0.733453
711.790000	0.733441
711.800000	0.733429
711.810000	0.733417
711.820000	0.733405
711.830000	0.733393
711.840000	0.733381
711.850000	0.733369
711.860000	0.733356
711.870000	0.733344
711.880000	0.733332
711.890000	0.733320
711.900000	0.733308
711.910000	0.733296
711.920000	0.733284
711.930000	0.733272
711.940000	0.733260
711.950000	0.733248
711.960000	0.733236
711.970000	0.733224
711.980000	0.733211
711.990000	0.733199
712.000000	0.733187
712.010000	0.733175
712.020000	0.733163
712.030000	0.733151
712.040000	0.733139
712.050000	0.733127
712.060000	0.733115
712.070000	0.733103
712.080000	0.733091
712.090000	0.733079
712.100000	0.733067
712.110000	0.733055
712.120000	0.733042
712.130000	0.733030
712.140000	0.733018
712.150000	0.733006
712.160000	0.732994
712.170000	0.732982
712.180000	0.732970
712.190000	0.732958
712.200000	0.732946
712.210000	0.732934
712.220000	0.732922
712.230000	0.732910
712.240000	0.732898
712.250000	0.732886
712.260000	0.732874
712.270000	0.732862
712.280000	0.732850
712.290000	0.732838
712.300000	0.732826
712.310000	0.732814
712.320000	0.732801
712.330000	0.732789
712.340000	0.732777
712.350000	0.732765
712.360000	0.732753
712.370000	0.732741
712.380000	0.732729
712.390000	0.732717
712.400000	0.732705
712.410000	0.732693
712.420000	0.732681
712.430000	0.732669
712.440000	0.732657
712.450000	0.732645
712.460000	0.732633
712.470000	0.732621
712.480000	0.732609
712.490000	0.732597
712.500000	0.732585
712.510000	0.732573
712.520000	0.732561
712.530000	0.732549
712.540000	0.732537
712.550000	0.732525
712.560000	0.732513
712.570000	0.732501
712.580000	0.732489
712.590000	0.732477
712.600000	0.732465
712.610000	0.732453
712.620000	0.732441
712.630000	0.732429
712.640000	0.732417
712.650000	0.732405
712.660000	0.732393
712.670000	0.732381
712.680000	0.732369
712.690000	0.732357
712.700000	0.732345
712.710000	0.732333
712.720000	0.732321
712.730000	0.732309
712.740000	0.732297
712.750000	0.732285
712.760000	0.732273
712.770000	0.732261
712.780000	0.732249
712.790000	0.732237
712.800000	0.732225
712.810000	0.732213
712.820000	0.732201
712.830000	0.732189
712.840000	0.732177
712.850000	0.732165
712.860000	0.732153
712.870000	0.732141
712.880000	0.732129
712.890000	0.732117
712.900000	0.732105
712.910000	0.732093
712.920000	0.732081
712.930000	0.732069
712.940000	0.732057
712.950000	0.732046
712.960000	0.732034
712.970000	0.732022
712.980000	0.732010
712.990000	0.731998
713.000000	0.731986
713.010000	0.731974
713.020000	0.731962
713.030000	0.731950
713.040000	0.731938
713.050000	0.731926
713.060000	0.731914
713.070000	0.731902
713.080000	0.731890
713.090000	0.731878
713.100000	0.731866
713.110000	0.731854
713.120000	0.731842
713.130000	0.731830
713.140000	0.731818
713.150000	0.731807
713.160000	0.731795
713.170000	0.731783
713.180000	0.731771
713.190000	0.731759
713.200000	0.731747
713.210000	0.731735
713.220000	0.731723
713.230000	0.731711
713.240000	0.731699
713.250000	0.731687
713.260000	0.731675
713.270000	0.731663
713.280000	0.731651
713.290000	0.731640
713.300000	0.731628
713.310000	0.731616
713.320000	0.731604
713.330000	0.731592
713.340000	0.731580
713.350000	0.731568
713.360000	0.731556
713.370000	0.731544
713.380000	0.731532
713.390000	0.731520
713.400000	0.731508
713.410000	0.731497
713.420000	0.731485
713.430000	0.731473
713.440000	0.731461
713.450000	0.731449
713.460000	0.731437
713.470000	0.731425
